ano_eje;sec_ejec;pliego;ejecutora;origen;fuente_financ_agregada;fuente_financ;tipo_recurso;tipo_transaccion;generica;subgenerica;subgenerica_det;especifica;especifica_det;presupuesto;modificacion;pim;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12;total_prog;saldo;porcentaje
2023;301280;;;;2;;;1;5; 2; 1; 5; 1;1309774;0;1309774;6455.23;0;0;0;0;0;0;0;0;0;0;0;6455.23;1303318.77;0.49
2023;301280;;;;2;;;1;5; 2; 2; 1;99;0;0;0;8965.01;58308.85;1240;39600;2587;6470.43;3798.97;51008.19;4445.95;574268.54;6157.25;110973.51;867823.7;-867823.7;0
2023;301280;;;;2;;;1;5; 5; 1; 4; 2;651033;0;651033;42350.28;52023.33;80150.04;48554.48;54249.07;47457.98;58677.78;94912.75;105043.91;133325.39;124164.2;94740.09;935649.3;-284616.3;143.72
2023;301280;;;;2;;;1;5; 5; 1; 4;98;0;0;0;0;0;0;0;0;0;7082;0;35195;0;28420;0;70697;-70697;0
2023;301280;;;;2;;;1;5; 5; 1; 4;99;0;0;0;6148.36;121164.7;92249.7;60834.18;234506.65;69800.01;57581.63;70914.58;108671.03;122033.07;90871.47;157525.68;1192301.06;-1192301.06;0
2023;301280;;;;2;;;1;9; 1; 1; 1; 1;5000000;0;5000000;0;0;0;0;0;0;0;0;0;496.54;0;0;496.54;4999503.46;0.01
2023;301280;;;;3;;;1;9; 1; 1; 1; 1;0;17522;17522;0;0;17521.2;0;0;0;0;0;0;0;-17521.2;0;0;17522;0
2023;301280;;;;4;;;1;4; 1; 3; 1; 1;0;720987;720987;0;0;0;495562.5;29543.75;20013.75;21582.5;20542.5;35233.75;36135;62370;0;720983.75;3.25;100
2023;301280;;;;4;;;1;9; 1; 1; 1; 1;0;1139613;1139613;0;0;1139612.94;0;0;0;0;0;0;0;0;0;1139612.94;0.06;100
2023;301280;;;;5;;;1;1; 2; 1; 1; 1;96754499;7794414;104548913;9230632.66;49849939.26;7827785.62;3314797.45;12370847.82;3996337.57;2839581.81;9408180.99;3715947.31;2647383.63;8638929.76;3035583.23;116875947.1;-12327034.11;111.79
2023;301280;;;;5;;;1;1; 2; 1; 1; 2;5717651;0;5717651;751442.23;500972.28;691157.85;393852.91;1038411.02;275950.05;389193.88;304941.35;220572.2;307891.27;346036.8;331655.79;5552077.63;165573.37;97.1
2023;301280;;;;5;;;1;1; 2; 1; 2; 1;32817632;0;32817632;0;1459535.78;1463554.8;1304974.37;1134524.45;1419114.88;1805462.51;1264552.35;1586161.54;2006700.31;2020876.1;1787108.06;17252565.15;15565066.85;52.57
2023;301280;;;;5;;;1;1; 3; 3; 3; 1;0;0;0;113376.49;66610.51;47691.13;132362.34;89305.93;105385.81;76614.66;84769.42;12650.55;89083.78;60291.68;70007.8;948150.1;-948150.1;0
2023;301280;;;;5;;;1;1; 3; 3; 3; 4;175916;0;175916;0;0;0;0;0;0;25652.35;12905.33;12088.58;5505.09;5891.13;5239.79;67282.27;108633.73;38.25
2023;301280;;;;5;;;1;1; 3; 3; 3; 5;0;0;0;293415.89;305262.25;266855.22;246188.54;285656.04;256009.16;268404.32;235900.85;253344.5;245250.52;277099.19;254987.6;3188374.08;-3188374.08;0
2023;301280;;;;5;;;1;1; 3; 3; 3;10;1552335;0;1552335;0;0;0;0;0;0;0;0;0;0;0;0;0;1552335;0
2023;301280;;;;5;;;1;1; 5; 2; 1; 1;34725;0;34725;0;564.42;0;0;2633.19;1.77;0;2075.98;0;0;3093.44;0;8368.8;26356.2;24.1
2023;301280;;;;5;;;1;4; 1; 4; 1; 3;2261;0;2261;1131;0;0;0;0;0;0;0;0;0;0;0;1131;1130;50.02
2023;301280;;;;5;;;1;4; 1; 4; 1; 5;2042;0;2042;173.34;0;346.68;173.34;173.31;257.14;257.14;257.14;257.14;257.14;257.14;257.14;2666.65;-624.65;130.59
2023;301280;;;;5;;;1;4; 1; 4; 1; 6;0;0;0;0;0;0;0;0.26;0;0;0;0;5.58;0;0;5.84;-5.84;0
2023;301280;;;;5;;;1;4; 1; 4; 2; 1;1070;0;1070;350.72;0;0;38.85;310.45;0;306.94;0;0;298.37;0;0;1305.33;-235.33;121.99
2023;301280;;;;5;;;1;4; 1; 4; 5; 1;2408355;5340;2413695;205125.81;235465.84;194925.97;183201.59;198451.05;206273.71;186726.53;178552.89;192285.96;194964.1;218674.17;219047.13;2413694.75;0.25;100
2023;301280;;;;5;;;1;4; 1; 4; 6; 3;0;228472;228472;0;0;0;0;138419;0;0;90053;0;0;0;0;228472;0;100
2023;301280;;;;5;;;1;5; 1; 1; 1; 1;0;301143;301143;67436.13;74352.08;72517.6;87559.17;81508.89;98197.63;148827.19;185307.69;215772.6;236624.1;268315.12;245613.58;1782031.78;-1480888.78;591.76
2023;301280;;;;5;;;1;9; 1; 1; 1; 1;7000000;18489392;25489392;0;-20960.27;25396365.72;-59245.48;-156789.63;-33287.39;-67684.98;-50862.92;-11050.32;-4058.94;0;-29253.01;24963172.78;526219.22;97.94
2024;301280;;;;2;;;1;1; 5; 3; 1; 1;478828;0;478828;21079.7;55313.25;115615.6;73780.56;102234.7;52410.71;28230.68;120617.88;21663.74;30494.79;28202.64;32587.4;682231.65;-203403.65;142.48
2024;301280;;;;2;;;1;1; 5; 3; 2; 1;0;0;0;107260.07;99802.88;354640.77;155652.66;217676.39;132242.66;605112.91;148697.02;232291.61;247727.46;205543.99;139194.46;2645842.88;-2645842.88;0
2024;301280;;;;2;;;1;1; 5; 3; 2;99;3367549;0;3367549;0;0;0;0;0;0;0;0;0;0;0;0;0;3367549;0
2024;301280;;;;2;;;1;3; 1; 9; 1; 2;0;0;0;0;8;0;0;0;0;0;0;2380;0;0;0;2388;-2388;0
2024;301280;;;;2;;;1;3; 2; 1; 1; 1;248570;0;248570;20655.1;30370;20799.5;25680.9;25595.4;12639.8;18074.7;16869.1;24856.1;27644.6;16635.1;27072.2;266892.5;-18322.5;107.37
2024;301280;;;;2;;;1;3; 2; 3; 1; 1;3060;0;3060;220;131;195;126;165;104;66;142;156;171;212;112;1800;1260;58.82
2024;301280;;;;2;;;1;3; 2; 4; 1; 4;37080;0;37080;3708;3090;2987;2575;2266;1133;1957;2678;3090;3090;2678;2266;31518;5562;85
2024;301280;;;;2;;;1;3; 2; 4; 1; 6;268187;0;268187;34798.1;35640.1;31426.9;34293.3;33395.6;27448.9;32478.1;33457;32171.1;38694.4;32666.5;24740.7;391210.7;-123023.7;145.87
2024;301280;;;;2;;;1;3; 2; 4; 1; 7;3504;0;3504;374.7;354.2;593.4;356.4;289.8;195.4;82.7;133.2;499.1;163.2;96.6;98.8;3237.5;266.5;92.39
2024;301280;;;;2;;;1;3; 2; 5; 2; 1;195735;0;195735;11014.8;11248;9595.7;14554.4;12485;11714.6;14937.8;13122.3;13007.4;10882.6;19378.1;22123.6;164064.3;31670.7;83.82
2024;301280;;;;2;;;1;3; 2; 5; 2; 2;374086;0;374086;32378.4;13648.1;28546.1;32081.2;28112.7;27510.9;24572.3;13236.4;14259.5;25166.4;16606.7;45378.3;301497;72589;80.6
2024;301280;;;;2;;;1;3; 2; 5; 2;99;203155;0;203155;15539.1;20219.3;12767.5;24091.3;19101;16174.3;14844;22492.2;19931.4;20054.8;18660.5;10447.2;214322.6;-11167.6;105.5
2024;301280;;;;2;;;1;3; 2; 8; 1; 6;1162557;0;1162557;90108;94989;77856.5;93805;88381.5;76366;83436;83632.5;78346.5;81288;69306.1;65313;982828.1;179728.9;84.54
2024;301280;;;;2;;;1;3; 2; 8; 1;99;0;0;0;0;0;0;0;0;0;0;0;0;1135.4;0;0;1135.4;-1135.4;0
2024;301280;;;;2;;;1;3; 2; 9; 1; 4;201250;0;201250;25879.9;22856.9;24434.2;27873.8;29567.6;24494.3;25703.9;20647.6;26730.9;23212;21500.2;33931.7;306833;-105583;152.46
2024;301280;;;;2;;;1;3; 2; 9; 1; 5;4349;0;4349;645.2;106.5;161.3;0;322.6;0;0;0;0;0;0;0;1235.6;3113.4;28.41
2024;301280;;;;2;;;1;3; 2; 9; 1; 6;140297;0;140297;19062.4;12477.5;18498.9;21177.8;19416.6;14323.4;35077.7;20273.4;20460.3;27118.7;18263.5;8626.8;234777;-94480;167.34
2024;301280;;;;2;;;1;3; 2; 9; 1;99;3267;0;3267;0;0;0;36.7;36.7;0;0;0;0;0;36.7;0;110.1;3156.9;3.37
2024;301280;;;;2;;;1;3; 2;10; 1; 5;29300;0;29300;7165.5;5366.9;5644.9;5596.6;6799.1;5785.6;6474.3;5622.7;5490.3;8635.8;7332.1;6886.3;76800.1;-47500.1;262.12
2024;301280;;;;2;;;1;3; 2;10; 1;11;180;0;180;47;32;47;33;48;31;33;36;45;38;56;32;478;-298;265.56
2024;301280;;;;2;;;1;3; 2;10; 1;99;138505;0;138505;7564.73;63618.54;13263.66;7198.75;5130.42;2797.56;2509.19;1988.66;1077.14;1129.75;800.99;725.34;107804.73;30700.27;77.83
2024;301280;;;;2;;;1;3; 3; 1; 1; 2;0;0;0;1200;1080;828;1248;1260;816;960;936;984;1092;888;924;12216;-12216;0
2024;301280;;;;2;;;1;3; 3; 3; 1; 2;101850;0;101850;0;240;220;370;220;480;500;110;130;130;130;0;2530;99320;2.48
2024;301280;;;;2;;;1;3; 3; 3; 1;99;250;0;250;0;1.5;4;2;4;2;2;0;13.1;1.1;0.7;2;32.4;217.6;12.96
2024;301280;;;;2;;;1;3; 3; 3; 2;99;575554;0;575554;76554;44950;62300;53858;55710;47096;58162;59354;61520;58376;40090;144660;762630;-187076;132.5
2024;301280;;;;2;;;1;3; 3; 4; 1; 1;70542;0;70542;5231.5;3386.5;4534.5;4922;4199;3559.5;4511.5;3942;5024.5;4663.5;3796.5;3935;51706;18836;73.3
2024;301280;;;;2;;;1;3; 3; 4; 1; 2;49788;0;49788;4256.8;2756.9;4759.2;4577.6;4376.5;3786;3770.6;2811.6;4409.4;3947.7;2009.5;1906.6;43368.4;6419.6;87.11
2024;301280;;;;2;;;1;3; 3; 4; 2; 1;256948;0;256948;17425.3;12485.1;16219.9;15554.1;20100.1;13263.3;5397.5;8775.9;15453.3;14102.2;16295;11221.1;166292.8;90655.2;64.72
2024;301280;;;;2;;;1;3; 3; 5; 1; 1;551844;0;551844;93182.66;87517.4;89166.74;99553.58;94861.58;85026.56;86229.16;77566.24;76860.48;80645.14;56985.52;69205.62;996800.68;-444956.68;180.63
2024;301280;;;;2;;;1;3; 3; 9; 2; 4;16646;0;16646;1197;799.6;1721.5;1133.2;1589.1;1115.3;980.4;2253.8;893.4;356.3;1367.2;902.9;14309.7;2336.3;85.96
2024;301280;;;;2;;;1;3; 3; 9; 2; 7;480523;0;480523;48336.8;47651.5;46424.4;39161.7;42261.3;30558;38610.5;32510.4;30869.6;38597;33973.3;67789.3;496743.8;-16220.8;103.38
2024;301280;;;;2;;;1;3; 3; 9; 2; 9;89175;0;89175;59018.14;24423.62;4137.02;4990.74;7773.86;6286.26;12372.24;7742.84;11908.64;9861.94;9144.42;10126.14;167785.86;-78610.86;188.15
2024;301280;;;;2;;;1;3; 3; 9; 2;15;300284;0;300284;77032.5;22117.2;3614.3;56159.4;72096.8;8825.1;11513.6;9162.5;11123;11555.53;99411.5;5306;387917.43;-87633.43;129.18
2024;301280;;;;2;;;1;3; 3; 9; 2;23;23836767;0;23836767;615759.14;7382343.76;1550518.19;992271.31;2194728.74;583685.22;687532.64;1944726.34;619121.62;511440.01;2298867.98;540118.56;19921113.51;3915653.49;83.57
2024;301280;;;;2;;;1;3; 3; 9; 2;24;39856882;0;39856882;1443380.26;17171256.14;3277189.69;2629345.24;4937208.69;1498722.73;1485369.27;4595793.64;1333431.87;1391396.11;5038744.62;1589535.98;46391374.24;-6534492.24;116.39
2024;301280;;;;2;;;1;3; 3; 9; 2;27;21850557;0;21850557;747274;8497408;1654789.05;1397989.82;2461530.17;805430.25;688051.86;2267467.47;768293.3;635475.53;3004797.99;585411.07;23513918.51;-1663361.51;107.61
2024;301280;;;;2;;;1;5; 1; 1; 1; 1;1997990;0;1997990;40206.33;50556.15;117661.19;90332.55;113153.85;139480.26;151702.76;177487.98;181323.86;162951.55;174312.29;135146.05;1534314.82;463675.18;76.79
2024;301280;;;;2;;;1;5; 1; 2; 2;99;438581;0;438581;61099.76;52668.4;62496.03;62468.93;66796.7;61607.6;65108.13;61240.67;66264.38;65480.16;66332.84;60873.41;752437.01;-313856.01;171.56
2024;301280;;;;2;;;1;5; 2; 1; 1; 1;4303092;0;4303092;337312.67;257697.31;270493.95;362506.73;403829.67;402840.74;414563.77;421041.79;451924.72;377055.87;283667.28;370136.71;4353071.21;-49979.21;101.16
2024;301280;;;;2;;;1;5; 2; 1; 5; 1;63824;0;63824;0;0;0;0;0;0;0;0;0;0;0;0;0;63824;0
2024;301280;;;;2;;;1;5; 2; 2; 1; 3;0;0;0;0;0;0;0;0;10100;0;0;0;0;18441.8;4000;32541.8;-32541.8;0
2024;301280;;;;2;;;1;5; 2; 2; 1;99;0;0;0;298390.43;88205.98;38914.17;76849.05;346132.12;21814.4;168009.8;208628.01;140032.26;47666.25;10868;55025.17;1500535.64;-1500535.64;0
2024;301280;;;;2;;;1;5; 5; 1; 1;99;0;0;0;0;0;0;0;0;0;0;0;290800;0;0;550;291350;-291350;0
2024;301280;;;;2;;;1;5; 5; 1; 4; 2;646193;0;646193;64042.62;57539.09;45619.61;76548.24;101545.22;94015.18;93761.39;111991.73;94194.76;108233.56;88497.01;93816.2;1029804.61;-383611.61;159.36
2024;301280;;;;2;;;1;5; 5; 1; 4;13;0;0;0;0;0;0;0;-7373.65;-12820.8;-8726.17;-14982.12;-30798.41;-21616.77;-22401.79;-2341.36;-121061.07;121061.07;0
2024;301280;;;;2;;;1;5; 5; 1; 4;98;0;0;0;0;61568;35725;0;51831;22034;13713;0;33105;0;60106;0;278082;-278082;0
2024;301280;;;;2;;;1;5; 5; 1; 4;99;0;0;0;21370.79;63371.17;109415.89;60887.42;17191.92;88694.06;166122.52;117095.83;497014.2;4273.15;32701.71;137637.66;1315776.32;-1315776.32;0
2024;301280;;;;2;;;1;9; 1; 1; 1; 1;28168980;0;28168980;0;0;11872433.6;-22178.62;-2824.26;0;0;0;0;-96790.71;0;0;11750640.01;16418339.99;41.71
2024;301280;;;;4;;;1;4; 1; 3; 1; 1;1651136;0;1651136;197010.01;0;40532.5;0;69262.5;0;20461.25;25492.5;19698.75;23432.5;18926.25;132097.5;546913.76;1104222.24;33.12
2024;301280;;;;4;;;1;9; 1; 1; 1; 1;0;134187;134187;0;0;1238409.2;0;0;0;0;0;0;0;0;0;1238409.2;-1104222.2;922.9
2024;301280;;;;5;;;1;1; 2; 1; 1; 1;117815727;0;117815727;5026084.29;47639620.85;7555908.35;3900530.91;13288709.72;2816589.76;1908040.62;11896453.74;2573159.86;1939641.6;10934195.53;2664919.28;112143854.5;5671872.49;95.19
2024;301280;;;;5;;;1;1; 2; 1; 1; 2;5851842;0;5851842;636585.19;648650.45;791060.79;598817.45;358416.52;242004.84;663452.86;361161.27;434093.85;409057.58;357338.21;279366.68;5780005.69;71836.31;98.77
2024;301280;;;;5;;;1;1; 2; 1; 2; 1;22312879;0;22312879;2899082.9;0;1635026.26;3536921.94;2124371.9;1595934.4;2721344.45;2025742.5;2209822.78;1681165.64;1600928.34;3707610.34;25737951.45;-3425072.45;115.35
2024;301280;;;;5;;;1;1; 3; 3; 3; 1;826397;0;826397;60451.26;110651.65;52299.19;53101.88;62003.94;78450.29;78516.75;53303.68;55601.87;64981.18;52653.98;60462.93;782478.6;43918.4;94.69
2024;301280;;;;5;;;1;1; 3; 3; 3; 4;0;0;0;1272.24;2274.3;1121.67;4929.88;4144.15;704.97;3825.9;0;0;3482.86;0;8523.5;30279.47;-30279.47;0
2024;301280;;;;5;;;1;1; 3; 3; 3; 5;3169698;0;3169698;300747.6;301671.25;305453.87;280890.79;285477.9;233591.58;232313.74;267814.8;293285.65;271878.25;243118.79;282890.49;3299134.71;-129436.71;104.08
2024;301280;;;;5;;;1;1; 5; 2; 1; 1;27438;0;27438;0;0;0;0;0;0;0;0;0;0;118.42;0;118.42;27319.58;0.43
2024;301280;;;;5;;;1;4; 1; 4; 1; 3;2242;-1552;690;756.55;0;0;0;0;0;0;0;139.89;0;0;0;896.44;-206.44;129.92
2024;301280;;;;5;;;1;4; 1; 4; 1; 5;2410;246;2656;257.14;257.14;257.14;257.14;0;257.1;456.7;228.35;228.35;228.35;228.35;228.35;2884.11;-228.11;108.59
2024;301280;;;;5;;;1;4; 1; 4; 1; 6;0;0;0;0;0;0;4.36;0;0;0;0;0;0;0;0;4.36;-4.36;0
2024;301280;;;;5;;;1;4; 1; 4; 2; 1;0;0;0;321.84;0;0;45.57;8.47;0;42.83;217.15;0;1122.67;0;0;1758.53;-1758.53;0
2024;301280;;;;5;;;1;4; 1; 4; 5; 1;2687730;0;2687730;189188.46;257947.69;181036.06;176375.21;201703.2;214303.09;200322.24;191197.23;182028.91;227569.58;201452.03;334467.24;2557590.94;130139.06;95.16
2024;301280;;;;5;;;1;4; 1; 4; 6; 3;0;155323;155323;0;0;0;0;155323;0;0;0;0;0;0;0;155323;0;100
2024;301280;;;;5;;;1;5; 1; 1; 1; 1;0;558730;558730;226335.84;180092.07;167340.52;220100.27;288967.55;310253.83;310697.01;313255.7;288245.48;252590.88;262795.23;219740.14;3040414.52;-2481684.52;544.17
2024;301280;;;;5;;;1;5; 5; 1; 4;13;0;0;0;0;0;0;0;-9282.39;-35916.93;-31989.22;-18401.36;-13582.4;-15934.03;-4731.19;-4039.23;-133876.75;133876.75;0
2024;301280;;;;5;;;1;9; 1; 1; 1; 1;3391932;49929244;53321176;17174259.04;-62999.01;35955592.62;-10767.1;-28008.35;0;0;0;0;0;0;0;53028077.2;293098.8;99.45
2025;301280;;;;2;;;1;1; 5; 3; 1; 1;1166777;0;116548556;75800.15;51302.82;137745.42;70451.31;121458.98;89321.65;96147.87;27965.44;25370.05;29865.99;22613.23;0;748042.91;-748042.91;0
2025;301280;;;;2;;;1;1; 5; 3; 2; 1;5558091;0;1166777;191090.98;143195.84;96787.94;275907.46;191053.8;238610.05;130699.14;132721.9;303829.03;132634.69;103678.97;0;1940209.8;-1940209.8;0
2025;301280;;;;2;;;1;3; 2; 1; 1; 1;20722008;0;5558091;24366.4;21687.6;35509.1;23302.7;19059.8;28577.7;24941.8;32617.2;36878.7;33201.3;21343.3;0;301485.6;-301485.6;0
2025;301280;;;;2;;;1;3; 2; 3; 1; 1;8468;0;20722008;439;355;276;227;296;294;302;606;1632;1575;213;0;6215;-6215;0
2025;301280;;;;2;;;1;3; 2; 4; 1; 4;23339745;0;8468;2163;2369;2884;3399;2060;2781;3296;3811;3399;2678;1751;0;30591;-30591;0
2025;301280;;;;2;;;1;3; 2; 4; 1; 6;142512;0;23339745;41678.4;41087.7;42733.3;35865.2;40005.2;37515.7;40752.9;45204.9;44198.1;40596;35872.2;0;445509.6;-445509.6;0
2025;301280;;;;2;;;1;3; 2; 4; 1; 7;218050;0;142512;241.5;243.7;372.5;144.9;570.1;292;177.1;354.2;305.9;112.7;179.3;0;2993.9;-2993.9;0
2025;301280;;;;2;;;1;3; 2; 5; 2; 1;195734;0;218050;23016;29838;46959.1;41793;21530.8;45160.9;29354.9;80762.3;52105.7;78243.9;33498.82;0;482263.42;-482263.42;0
2025;301280;;;;2;;;1;3; 2; 5; 2; 2;323084;0;195734;23951.4;15198.2;28735.2;16594.2;37800.4;36302.1;31691.5;13055.3;22486.8;36026.5;44107.7;0;305949.3;-305949.3;0
2025;301280;;;;2;;;1;3; 2; 5; 2;99;382937;0;323084;13602.5;10520.3;12819.9;8903.7;12461.2;10468.3;11785;12185.7;12772.4;12949.9;11636.3;0;130105.2;-130105.2;0
2025;301280;;;;2;;;1;3; 2; 8; 1; 6;2628220;0;382937;78890;74367;62229.5;78661;90958.5;92476.3;86586.2;89649.5;101218.5;93651.8;84521;0;933209.3;-933209.3;0
2025;301280;;;;2;;;1;3; 2; 9; 1; 4;661605;0;2628220;41764.5;35037.4;55870.7;52831;52076.5;42934.7;50147.6;47635.2;50343.3;51601.8;34737.6;0;514980.3;-514980.3;0
2025;301280;;;;2;;;1;3; 2; 9; 1; 5;1053528;0;661605;598.9;1196.5;0;475.2;0;0;158.4;0;158.4;0;0;0;2587.4;-2587.4;0
2025;301280;;;;2;;;1;3; 2;10; 1; 5;215250;0;1053528;10032.9;7864.8;3807.1;3651.4;4481.6;4241.8;3887.7;4674.2;5622.7;5712.1;5553.8;0;59530.1;-59530.1;0
2025;301280;;;;2;;;1;3; 2;10; 1;11;3396912;0;215250;27;33;57;42;32;27;39;30;36;34;67;0;424;-424;0
2025;301280;;;;2;;;1;3; 2;10; 1;99;240;0;3396912;13130.37;57189.26;20646.88;7778.8;4620.01;2813.06;1990.82;1289.31;1274.55;654.54;1051.84;0;112439.44;-112439.44;0
2025;301280;;;;2;;;1;3; 3; 1; 1; 2;49788;0;240;1248;1188;1020;780;1032;732;984;720;984;600;0;0;9288;-9288;0
2025;301280;;;;2;;;1;3; 3; 3; 1; 2;560668;0;49788;0;0;1620;710;620;1150;1500;1910;3010;3350;2320;0;16190;-16190;0
2025;301280;;;;2;;;1;3; 3; 3; 1;99;115040;0;560668;0;0;1435.2;62.4;1331.2;0;395.2;769.6;314;2;124.8;0;4434.4;-4434.4;0
2025;301280;;;;2;;;1;3; 3; 3; 2;99;3169698;0;115040;102340;93020;88620;85680;73560;79060;71880;87950;57370;68420;41720;0;849620;-849620;0
2025;301280;;;;2;;;1;3; 3; 4; 1; 1;53454;0;3169698;5429;4526;4128.5;6175;6858.5;7136.5;7115.5;7453.5;9731.5;8560.5;7691.5;0;74806;-74806;0
2025;301280;;;;2;;;1;3; 3; 4; 1; 2;44160429;0;53454;1580.8;3696.5;3485.9;3370.8;2169;2772.9;7232.1;10844.1;13125.6;13558.9;10859.1;0;72695.7;-72695.7;0
2025;301280;;;;2;;;1;3; 3; 4; 2; 1;78920;0;44160429;25146.5;19638.7;17668.4;27213.6;32143.6;33922.3;27569.5;27387.7;17282.2;10971.8;8411.4;0;247355.7;-247355.7;0
2025;301280;;;;2;;;1;3; 3; 5; 1; 1;348908;0;78920;78969.54;83275.84;90414.7;87744.18;79858.94;63037.7;76547.08;74216.76;57274.78;7516.16;39878.56;0;738734.24;-738734.24;0
2025;301280;;;;2;;;1;3; 3; 9; 2; 4;229;0;348908;1593.8;655.6;1077.4;586;476;300.9;644.4;139.2;307.6;2240.8;523;0;8544.7;-8544.7;0
2025;301280;;;;2;;;1;3; 3; 9; 2; 7;611;0;229;91213.8;78253.5;93970.1;96121.9;100839.6;115685.7;115367.3;99844;140344.5;112987.3;113189.7;0;1157817.4;-1157817.4;0
2025;301280;;;;2;;;1;3; 3; 9; 2; 9;876397;0;611;16293.08;9024.32;6304.92;11673.24;5125.24;6077.94;6709.68;5622.2;6135.86;8084.24;6459.62;0;87510.34;-87510.34;0
2025;301280;;;;2;;;1;3; 3; 9; 2;15;4349;0;876397;7156.3;35785.9;3544;3009.6;972.4;1173.3;6011.2;2101.5;24398.4;1944.8;1944.8;0;88042.2;-88042.2;0
2025;301280;;;;2;;;1;3; 3; 9; 2;23;243043;0;4349;1554829.24;7038523.57;1900026.71;640637.74;2151743.18;675762.62;498624.02;1773582.71;726645.5;429156.94;2220711.59;0;19610243.82;-19610243.82;0
2025;301280;;;;2;;;1;3; 3; 9; 2;24;1038146;0;1729563;2413827.26;15786310.91;5362005.6;1542769.51;5028589.36;1679827.26;1176041.06;3845914.11;2199663.58;1053210.93;4903575.72;0;44991735.3;-44991735.3;0
2025;301280;;;;2;;;1;3; 3; 9; 2;27;2231973;0;1038146;1852962.31;7729932.85;2458459.78;588625.68;3002264.34;766557.59;557468.52;2194071;988974.05;528149.54;3089454.9;0;23756920.56;-23756920.56;0
2025;301280;;;;2;;;1;5; 1; 1; 1; 1;84000;0;2231973;159252.5;144656.84;135462.89;195261.78;193761.23;200929.91;216856.42;192426.45;189607.16;157668.93;161058.22;0;1946942.33;-1946942.33;0
2025;301280;;;;2;;;1;5; 1; 2; 2;99;1788;0;84000;66983.9;61551.4;68499.61;77050.14;66666.89;19670.75;81654.04;110944.94;74488.25;79373.31;69275.52;0;776158.75;-776158.75;0
2025;301280;;;;2;;;1;5; 2; 1; 1; 1;30900;0;1788;400215.1;407784.1;652013.99;476053.63;579007.69;713203.96;844626.83;621739.65;548870.41;655255.79;637650.87;0;6536422.02;-6536422.02;0
2025;301280;;;;2;;;1;5; 2; 2; 1; 3;934600;0;30900;332317.83;102008.16;0;0;0;0;0;0;0;0;0;0;434325.99;-434325.99;0
2025;301280;;;;2;;;1;5; 2; 2; 1;99;535;0;934600;247955.04;143607.5;130424.96;162760.25;99524.12;147707.64;17025.82;830515.33;7426.9;191866.88;305206.55;0;2284020.99;-2284020.99;0
2025;301280;;;;2;;;1;5; 5; 1; 1;99;16646;0;205641;0;0;1261;0;0;0;0;0;471.5;0;0;0;1732.5;-1732.5;0
2025;301280;;;;2;;;1;5; 5; 1; 4; 2;201786;0;535;90450.36;56557.41;104902.25;65780.13;98069.55;114950.9;118675.08;104385.21;120216.17;115188.97;116009.63;0;1105185.66;-1105185.66;0
2025;301280;;;;2;;;1;5; 5; 1; 4;13;1030000;0;16646;0;0;-64753.07;-298427.45;-17923.29;-64107.45;-6040.49;-309905.48;-61482.71;-24392.68;-23971.81;0;-871004.43;871004.43;0
2025;301280;;;;2;;;1;5; 5; 1; 4;98;305450;0;201786;61476;0;35979;17460;15663;31921;0;17244;28353;12477;10828;0;231401;-231401;0
2025;301280;;;;2;;;1;5; 5; 1; 4;99;10954453;0;1030000;256576.68;82148.15;101247.6;97220.99;2131.72;178795.04;106928.08;7875.45;111302.3;29882.66;35685.31;0;1009793.98;-1009793.98;0
2025;301280;;;;2;;;1;9; 1; 1; 1; 1;5851842;19992390;305450;0;38728493.68;0;0;-23.87;0;0;0;0;0;0;0;38728469.81;-7781626.81;125.15
2025;301280;;;;4;;;1;4; 1; 3; 1; 1;24619235;918193;30946843;0;83687.5;47398.75;165582.5;0;128051.25;47882.5;83861.25;0;247502.5;114222.5;0;918188.75;4.25;100
2025;301280;;;;4;;;1;9; 1; 1; 1; 1;284;1486520;5851842;0;1729550.35;0;0;0;0;0;0;0;0;0;0;1729550.35;12.65;100
2025;301280;;;;5;;;1;1; 2; 1; 1; 1;73486;0;24619235;8750638.27;45152907.82;11238511.48;3714858.52;13056291.34;3183772.48;1993593.34;12322158.27;2934181.58;2004838.23;11495323.61;0;115847074.9;-115847074.9;0
2025;301280;;;;5;;;1;1; 2; 1; 1; 2;15243467;0;284;746554.67;571586.83;394768.19;502014.37;329865.94;500667.54;252192.99;230983.59;362946.02;242470.78;120683.55;0;4254734.47;-4254734.47;0
2025;301280;;;;5;;;1;1; 2; 1; 2; 1;310762;0;73486;2520779.43;1393538.18;2152274.62;2667410.27;1937000.86;2603457.21;2709555.1;1940019.59;2283168.79;3596904.31;3174669.84;0;26978778.2;-26978778.2;0
2025;301280;;;;5;;;1;1; 3; 3; 3; 1;416422;0;30386410;9232.9;91459.22;93898.73;19176.87;81542.79;66700.33;56103.97;75015.57;85437.38;52900.99;77071.55;0;708540.3;-708540.3;0
2025;301280;;;;5;;;1;1; 3; 3; 3; 4;1101979;0;310762;6833.01;4836.08;0;0;6792.34;0;0;0;0;0;0;0;18461.43;-18461.43;0
2025;301280;;;;5;;;1;1; 3; 3; 3; 5;2822;0;416422;300903.89;244153.22;284812.93;223046.41;266124.98;239523.29;256892.69;233829.6;255094.79;249883.73;249106.49;0;2803372.02;-2803372.02;0
