ano_eje;sec_ejec;pliego;ejecutora;sec_func;programa;prod_pry;act_ai_obra;funcion;division_func;grupo_func;meta;finalidad;unidad_medida;cantidad;departamento;provincia;distrito;origen;fuente_financ_agregada;fuente_financ;tipo_recurso;categ_gasto;tipo_transaccion;generica;subgenerica;subgenerica_det;especifica;especifica_det;presupuesto;modificacion;pim;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12;total_prog;saldo;porcentaje;compromiso;certificado;devengado;girado;pagado;calendario
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00001;21;15;01;31;;2;;;5;2;3; 1; 5; 1; 1;0;450;450;0;0;0;0;0;0;0;0;0;0;0;0;0;450;0;82.7;450;82.7;82.7;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00001;21;15;01;31;;2;;;5;2;3; 2; 1; 2;99;0;2263;2263;0;0;0;0;0;0;0;0;0;0;0;0;0;2263;0;1312.8;2263;1312.8;1312.8;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00001;21;15;01;31;;2;;;5;2;1; 1; 9; 2; 1;136648;2369;139017;0;0;0;0;0;0;0;0;0;0;0;0;0;139017;0;2310.07;2310.07;2310.07;2310.07;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00001;21;15;01;31;;2;;;5;2;3; 2; 8; 1; 5;0;165199;165199;0;0;0;0;0;0;0;0;0;0;0;0;0;165199;0;165197.52;165197.52;165197.52;161673.62;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00036;1308;15;01;31;;2;;;6;2;6; 3; 2; 1; 1;13700;-13700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00036;1308;15;01;31;;2;;;6;2;6; 3; 2; 1; 2;350;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00036;1308;15;01;31;;2;;;5;2;3; 1;99; 1; 4;0;287;287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00001;2397;15;01;31;;2;;;5;2;3; 2; 6; 3; 4;9811;2237;12048;0;0;0;0;0;0;0;0;0;0;0;0;0;12048;0;8942.71;8942.71;8942.71;8942.71;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00001;2397;15;01;31;;2;;;5;2;3; 2; 7; 5; 2;36270;-36270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00001;2397;15;01;31;;2;;;5;2;3; 1; 6; 1; 3;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00001;2397;15;01;31;;2;;;5;2;3; 1;11; 1; 1;0;600;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00001;2397;15;01;31;;2;;;5;2;3; 1;11; 1; 5;0;200;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00001;13540;15;01;31;;2;;;5;2;3; 2; 5; 1; 1;0;186070;186070;0;0;0;0;0;0;0;0;0;0;0;0;0;186070;0;186069.33;186069.33;186069.33;172480;0;0
2020;301280;000;031;;9002;3999999;5001078;08;021;0043;;;00001;13540;15;01;31;;2;;;5;2;3; 2; 2; 2; 3;0;9600;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;9600;0;9599;9599;9599;5599.4;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;1; 1; 8; 1; 1;0;50316;50316;0;0;0;0;0;0;0;0;0;0;0;0;0;50316;0;47086;48416;47086;46786.99;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;1; 1; 9; 1; 3;0;800;800;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;800;800;800;800;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;1; 3; 1; 1; 5;0;5821;5821;0;0;0;0;0;0;0;0;0;0;0;0;0;5821;0;5412.5;5558.6;5412.5;5206.13;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;1; 1; 9; 3;99;0;14362;14362;0;0;0;0;0;0;0;0;0;0;0;0;0;14362;0;14361.2;14361.2;14361.2;14361.2;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;1; 1; 9; 1; 1;0;9141;9141;0;0;0;0;0;0;0;0;0;0;0;0;0;9141;0;7055.85;7055.85;7055.85;7055.85;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;1; 1; 9; 2; 1;0;4892;4892;0;0;0;0;0;0;0;0;0;0;0;0;0;4892;0;4767.93;4767.93;4767.93;4767.93;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;3; 2; 2; 3;99;0;30000;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;3; 2; 7;11;99;0;35000;35000;0;0;0;0;0;0;0;0;0;0;0;0;0;35000;0;28000;28000;28000;28000;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;3; 2; 5; 1; 4;0;10000;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;0;6780;6780;6780;6780;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;3; 2; 7;11; 6;0;5000;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;3; 2; 8; 1; 1;0;42500;42500;0;0;0;0;0;0;0;0;0;0;0;0;0;42500;0;42500;42500;42500;35848.78;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;3; 2; 8; 1; 2;0;2075;2075;0;0;0;0;0;0;0;0;0;0;0;0;0;2075;0;2074.8;2074.8;2074.8;0;0;0
2020;301280;000;031;;9002;3999999;5001090;21;045;0100;;;00048;83;15;01;31;;2;;;5;2;3; 2; 8; 1; 5;0;2339;2339;0;0;0;0;0;0;0;0;0;0;0;0;0;2339;0;2338.33;2338.33;2338.33;1913.14;0;0
2020;301280;000;031;;9001;3999999;5000006;03;006;0012;;;00036;237;15;01;31;;2;;;5;2;3; 2; 8; 1; 1;0;6500;6500;0;0;0;0;0;0;0;0;0;0;0;0;0;6500;0;6500;6500;6500;5656.75;0;0
2020;301280;000;031;;9001;3999999;5000006;03;006;0012;;;00036;237;15;01;31;;2;;;5;2;3; 2; 8; 1; 2;0;349;349;0;0;0;0;0;0;0;0;0;0;0;0;0;349;0;348.3;348.3;348.3;0;0;0
2020;301280;000;031;;9002;2452857;4000093;15;036;0074;;;00069;1;15;01;31;;2;;;6;2;6; 2; 3; 2; 3;0;1370;1370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;2447107;4000160;03;006;0010;;;00081;1;15;01;31;;2;;;6;2;6; 2; 3; 2; 3;0;135;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;2459449;6000005;03;006;0010;;;00042;74;15;01;31;;2;;;6;2;6; 3; 2; 9;99;0;56718;56718;0;0;0;0;0;0;0;0;0;0;0;0;0;56718;0;17718;39718;17718;0;0;0
2020;301280;000;031;;9002;2478963;4000093;15;036;0074;;;00081;1;15;01;31;;2;;;6;2;6; 2; 3; 2; 3;0;362778;362778;0;0;0;0;0;0;0;0;0;0;0;0;0;362778;0;6434;362777.74;6434;0;0;0
2020;301280;000;031;;9002;2478643;4000084;15;036;0074;;;00054;1;15;01;31;;2;;;6;2;6; 8; 1; 3; 1;0;96824;96824;0;0;0;0;0;0;0;0;0;0;0;0;0;96824;0;96823.17;96823.17;87140.85;82492.85;0;0
2020;301280;000;031;;9002;2478413;6000005;15;036;0075;;;00042;801;15;01;31;;2;;;6;2;6; 3; 2; 9;99;0;114565;114565;0;0;0;0;0;0;0;0;0;0;0;0;0;114565;0;0;0;0;0;0;0
2020;301280;000;031;;9002;2487365;4000014;20;044;0096;;;00081;1;15;01;31;;2;;;6;2;6; 8; 1; 3; 1;0;34220;34220;0;0;0;0;0;0;0;0;0;0;0;0;0;34220;0;34220;34220;34220;34220;0;0
2020;301280;000;031;;9002;2487365;4000014;20;044;0096;;;00081;1;15;01;31;;2;;;6;2;6; 8; 1; 4; 3;0;10300;10300;0;0;0;0;0;0;0;0;0;0;0;0;0;10300;0;10300;10300;0;0;0;0
2020;301280;000;031;;9002;2478172;4000166;21;046;0102;;;00081;1;15;01;31;;2;;;6;2;6; 8; 1; 3; 1;0;257412;257412;0;0;0;0;0;0;0;0;0;0;0;0;0;257412;0;59616.3;238465.18;59616.3;30732.59;0;0
2020;301280;000;031;;9002;2478172;4000166;21;046;0102;;;00081;1;15;01;31;;2;;;6;2;6; 8; 1; 4; 1;0;54000;54000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;2352592;4000172;08;021;0043;;;00081;1;15;01;31;;2;;;6;2;6; 7; 1; 4; 3;0;25000;25000;0;0;0;0;0;0;0;0;0;0;0;0;0;25000;0;25000;25000;25000;25000;0;0
2020;301280;000;031;;9002;2352592;4000172;08;021;0043;;;00081;1;15;01;31;;2;;;6;2;6; 8; 1; 3; 1;0;262939;262939;0;0;0;0;0;0;0;0;0;0;0;0;0;262939;0;202004.8;202004.8;202004.8;85893.6;0;0
2020;301280;000;031;;9002;2352592;4000172;08;021;0043;;;00081;1;15;01;31;;2;;;6;2;6; 8; 1; 4; 1;0;67000;67000;0;0;0;0;0;0;0;0;0;0;0;0;0;67000;0;67000;67000;67000;57010;0;0
2020;301280;000;031;;9002;2352592;4000172;08;021;0043;;;00081;1;15;01;31;;2;;;6;2;6; 2; 2; 6; 5;0;108300;108300;0;0;0;0;0;0;0;0;0;0;0;0;0;108300;0;105300;105300;105300;105300;0;0
2020;301280;000;031;;0101;2288640;4000141;21;046;0102;;;00036;1;15;01;31;;2;;;6;2;6; 2; 3; 2; 3;0;181812;181812;0;0;0;0;0;0;0;0;0;0;0;0;0;181812;0;181811.94;181811.94;181811.94;181811.94;0;0
2020;301280;000;031;;9002;2489621;4000016;20;044;0096;;;00081;1;15;01;31;;2;;;6;2;6; 2; 2; 3; 2;0;523482;523482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;2489621;4000016;20;044;0096;;;00081;1;15;01;31;;2;;;6;2;6; 8; 1; 3; 1;0;80000;80000;0;0;0;0;0;0;0;0;0;0;0;0;0;80000;0;67500;67500;67500;67500;0;0
2020;301280;000;031;;9002;2489621;4000016;20;044;0096;;;00081;1;15;01;31;;2;;;6;2;6; 8; 1; 4; 3;0;80000;80000;0;0;0;0;0;0;0;0;0;0;0;0;0;80000;0;6900;6900;6900;6900;0;0
2020;301280;000;031;;9002;2489621;4000016;20;044;0096;;;00081;1;15;01;31;;2;;;6;2;6; 8; 1; 4;99;0;45000;45000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;2500780;4000014;20;044;0096;;;00081;1;15;01;31;;2;;;6;2;6; 8; 1; 4; 3;0;15000;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;9002;2500780;4000014;20;044;0096;;;00081;1;15;01;31;;2;;;6;2;6; 2; 2; 3; 4;0;513192;513192;0;0;0;0;0;0;0;0;0;0;0;0;0;513192;0;115427.85;124991.86;115427.85;32314.2;0;0
2020;301280;000;031;;9002;2500780;4000014;20;044;0096;;;00081;1;15;01;31;;2;;;6;2;6; 2; 2; 3; 5;0;307288;307288;0;0;0;0;0;0;0;0;0;0;0;0;0;307288;0;201491.4;206478.8;201491.4;38366;0;0
2020;301280;000;031;;0000;0000000;0000000;03;006;0000;;;00010;2173;15;01;31;;2;;;5;2;3; 2; 8; 1; 8;0;17600;17600;0;0;0;0;0;0;0;0;0;0;0;0;0;17600;0;17600;17600;17600;17384;0;0
2020;301280;000;031;;9002;3999999;5006269;23;051;0114;;;00010;2187;15;01;31;;4;;;5;2;3; 1; 8; 2; 1;0;4638;4638;0;0;0;0;0;0;0;0;0;0;0;0;0;4638;0;3175.5;3175.5;3175.5;937.5;937.5;0
2020;301280;000;031;;9002;3999999;5006269;23;051;0114;;;00010;2187;15;01;31;;4;;;5;2;3; 1; 1; 1; 1;0;3840;3840;0;0;0;0;0;0;0;0;0;0;0;0;0;3840;0;3660.8;3660.8;3660.8;3367.76;3367.76;0
2020;301280;000;031;;9002;3999999;5006269;23;051;0114;;;00010;2187;15;01;31;;4;;;5;2;3; 2; 7;11; 6;0;2187;2187;0;0;0;0;0;0;0;0;0;0;0;0;0;2187;0;1706.45;1706.45;1706.45;750;750;0
2020;301280;000;031;;9002;3999999;5006269;23;051;0114;;;00010;2187;15;01;31;;4;;;5;2;3; 2; 7;11;99;0;15000;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;15000;0;15000;15000;15000;6000;6000;0
2020;301280;000;031;;9002;3999999;5006269;23;051;0114;;;00010;2187;15;01;31;;4;;;5;2;3; 2; 7; 5; 9;0;210650;210650;0;0;0;0;0;0;0;0;0;0;0;0;0;210650;0;151800;151800;151800;151800;151800;0
2020;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;12972632;15;01;31;;5;;;5;2;3; 1;99; 1;99;0;28800;28800;0;0;0;0;0;0;0;0;0;0;0;0;0;28800;0;28800;28800;28800;28800;28800;0
2020;301280;000;031;;9002;3999999;5000939;17;055;0125;;;00069;12972632;15;01;31;;5;;;5;2;3; 1;10; 1; 4;0;34340;34340;0;0;0;0;0;0;0;0;0;0;0;0;0;34340;0;34340;34340;34340;33310;33310;0
2020;301280;000;031;;0001;3033251;5005983;20;043;0095;;;00056;215;15;01;31;;5;;;5;2;3; 1; 8; 2; 1;0;30438;30438;0;0;0;0;0;0;0;0;0;0;0;0;0;30438;0;18534;18534;18534;0;0;0
2020;301280;000;031;;0001;3033251;5005983;20;043;0095;;;00056;215;15;01;31;;5;;;5;2;3; 1; 6; 1; 4;0;4090;4090;0;0;0;0;0;0;0;0;0;0;0;0;0;4090;0;2930;2930;2930;0;0;0
2020;301280;000;031;;0001;3033251;5005983;20;043;0095;;;00056;215;15;01;31;;5;;;5;2;3; 1; 2; 1; 1;0;600;600;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;300;300;300;0;0;0
2020;301280;000;031;;0001;3033251;5005983;20;043;0095;;;00056;215;15;01;31;;5;;;5;2;3; 1; 5; 3; 1;0;240;240;0;0;0;0;0;0;0;0;0;0;0;0;0;240;0;240;240;240;0;0;0
2020;301280;000;031;;9001;3999999;5000001;03;004;0005;;;00001;12;15;01;31;;3;;;5;2;3; 2; 7;11;99;0;5951;5951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;301280;000;031;;0000;0000000;0000000;03;006;0000;;;00010;2173;15;01;31;;3;;;5;2;1; 1; 9; 3;10;0;78400;78400;0;0;0;0;0;0;0;0;0;0;0;0;0;78400;0;78400;78400;78400;72928;0;0
2020;301280;000;031;;0000;0000000;0000000;03;006;0000;;;00010;2173;15;01;31;;3;;;5;2;3; 2; 8; 1; 8;0;614200;614200;0;0;0;0;0;0;0;0;0;0;0;0;0;614200;0;614200;614200;614200;611352;0;0
2017;301280;000;031;0001;0016;3000669;5005159;23;051;0115;00001;0136043;00086;60;15;01;31;;1;;;5;2;2; 2; 3; 1; 1;3862;27818;31680;0;0;0;0;0;0;0;0;0;0;0;0;0;31680;0;12737.9;12737.9;12737.9;12737.9;5733.9;0
2017;301280;000;031;0070;9002;3999999;5001059;23;051;0115;00001;0019169;00101;271165;15;01;31;;1;;;5;2;2; 2; 3; 1; 1;67027;0;67027;0;0;0;0;0;0;0;0;0;0;0;0;0;67027;0;67026.2;67026.2;67026.2;67026.2;55860;0
2017;301280;000;031;0096;0068;2189417;4000124;05;016;0035;00001;0139160;00077;40;15;01;31;;1;;;6;2;6; 3; 2; 8; 1;0;79098;79098;0;0;0;0;0;0;0;0;0;0;0;0;0;79098;0;77070;77070;77070;55830;55830;0
2017;301280;000;031;0106;9002;3999999;5002445;23;051;0115;00001;0115371;00006;140;15;01;31;;1;;;5;2;3; 2; 7; 2;99;0;3800;3800;0;0;0;0;0;0;0;0;0;0;0;0;0;3800;0;3800;3800;3800;3800;3800;0
2017;301280;000;031;0042;9002;2019373;4000075;15;036;0074;00001;0006667;00001;6;15;01;31;;5;;;6;2;6; 2; 3; 2; 3;23987837;-23906044;81793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0081;9002;2289811;4000084;15;036;0074;00001;0012874;00081;1;15;01;31;;5;;;6;2;6; 2; 3; 2; 3;0;1188779;1188779;0;0;0;0;0;0;0;0;0;0;0;0;0;1188779;0;1175736.47;1188777.98;1175736.47;1175736.47;30804.97;0
2017;301280;000;031;0093;9002;2001621;6000032;03;006;0010;00001;0020421;00001;12;15;01;31;;5;;;6;2;6; 8; 1; 2; 1;0;975430;975430;0;0;0;0;0;0;0;0;0;0;0;0;0;975430;0;910242.61;954578.16;762493.33;666643.9;2656.5;0
2017;301280;000;031;0097;9002;2322928;4000187;17;055;0125;00001;0037972;00081;1;15;01;31;;5;;;6;2;6; 3; 2; 7; 1;0;74526;74526;0;0;0;0;0;0;0;0;0;0;0;0;0;74526;0;74525.72;74525.72;74525.72;74525.72;74525.72;0
2017;301280;000;031;0097;9002;2322928;4000187;17;055;0125;00001;0037972;00081;1;15;01;31;;5;;;6;2;6; 3; 2; 7; 2;0;553654;553654;0;0;0;0;0;0;0;0;0;0;0;0;0;553654;0;389341;389341;389341;116802.3;0;0
2017;301280;000;031;0108;9002;2151811;4000084;15;036;0074;00001;0066763;00081;1;15;01;31;;5;;;6;2;6; 2; 3; 2; 3;0;2470760;2470760;0;0;0;0;0;0;0;0;0;0;0;0;0;2470760;0;927646.27;2470759.67;927646.27;927646.27;697263.62;0
2017;301280;000;031;0108;9002;2151811;4000084;15;036;0074;00001;0066763;00081;1;15;01;31;;5;;;6;2;6; 8; 1; 4; 3;0;253344;253344;0;0;0;0;0;0;0;0;0;0;0;0;0;253344;0;239230.25;239230.25;85439.38;50124.43;48529.43;0
2017;301280;000;031;0109;9002;2345031;4000079;19;041;0090;00001;0093178;00064;60;15;01;31;;5;;;6;2;6; 2; 3; 2; 3;0;512292;512292;0;0;0;0;0;0;0;0;0;0;0;0;0;512292;0;365431;512291.4;156791.42;156791.42;150519.42;0
2017;301280;000;031;0002;0030;3000355;5003048;05;014;0028;00001;0076481;00091;2;15;01;31;;5;;;5;2;3; 2; 5; 1; 1;0;98000;98000;0;0;0;0;0;0;0;0;0;0;0;0;0;98000;0;84000;98000;84000;84000;0;0
2017;301280;000;031;0002;0030;3000355;5003048;05;014;0028;00001;0076481;00091;2;15;01;31;;5;;;5;2;3; 2; 2; 3;99;0;3401;3401;0;0;0;0;0;0;0;0;0;0;0;0;0;3401;0;0;0;0;0;0;0
2017;301280;000;031;0002;0030;3000355;5003048;05;014;0028;00001;0076481;00091;2;15;01;31;;5;;;5;2;3; 1;11; 1; 1;0;31942;31942;0;0;0;0;0;0;0;0;0;0;0;0;0;31942;0;31941.5;31941.5;31941.5;31941.5;0;0
2017;301280;000;031;0002;0030;3000355;5003048;05;014;0028;00001;0076481;00091;2;15;01;31;;5;;;5;2;3; 1; 5; 1; 1;0;2700;2700;0;0;0;0;0;0;0;0;0;0;0;0;0;2700;0;2196.02;2196.02;2196.02;2196.02;0;0
2017;301280;000;031;0002;0030;3000355;5003048;05;014;0028;00001;0076481;00091;2;15;01;31;;5;;;5;2;5; 4; 3; 2; 1;0;689;689;0;0;0;0;0;0;0;0;0;0;0;0;0;689;0;688.78;688.78;688.78;688.78;0;0
2017;301280;000;031;0002;0030;3000355;5003048;05;014;0028;00001;0076481;00091;2;15;01;31;;5;;;5;2;3; 2; 7; 2;99;0;32200;32200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0003;0030;3000355;5004156;05;014;0031;00001;0106645;00520;36000;15;01;31;;5;;;5;2;1; 1; 9; 3; 1;0;66229;66229;0;0;0;0;0;0;0;0;0;0;0;0;0;66229;0;66227.9;66227.9;66227.9;66227.9;0;0
2017;301280;000;031;0007;0036;3000583;5004332;17;055;0124;00001;0107168;00215;1;15;01;31;;5;;;5;2;3; 1; 5; 3; 1;0;4158;4158;0;0;0;0;0;0;0;0;0;0;0;0;0;4158;0;4158;4158;4158;4158;0;0
2017;301280;000;031;0007;0036;3000583;5004332;17;055;0124;00001;0107168;00215;1;15;01;31;;5;;;5;2;3; 1; 2; 1; 1;0;300;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0007;0036;3000583;5004332;17;055;0124;00001;0107168;00215;1;15;01;31;;5;;;5;2;3; 2; 7;11;99;0;1974;1974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0008;0041;3000065;5001311;10;023;0047;00001;0059285;00043;12;15;01;31;;5;;;5;2;3; 2; 2; 4; 4;0;773;773;0;0;0;0;0;0;0;0;0;0;0;0;0;773;0;770;770;770;770;0;0
2017;301280;000;031;0009;0068;3000734;5005560;05;016;0036;00001;0160776;00248;3;15;01;31;;5;;;5;2;3; 1; 1; 1; 1;260;230;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0009;0068;3000734;5005560;05;016;0036;00001;0160776;00248;3;15;01;31;;5;;;5;2;3; 1; 5; 1; 2;2300;-2300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0009;0068;3000734;5005560;05;016;0036;00001;0160776;00248;3;15;01;31;;5;;;5;2;3; 2; 2; 4; 2;5000;1490;6490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0009;0068;3000734;5005560;05;016;0036;00001;0160776;00248;3;15;01;31;;5;;;5;2;3; 2; 7;11;99;2440;-2320;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0009;0068;3000734;5005560;05;016;0036;00001;0160776;00248;3;15;01;31;;5;;;5;2;3; 2; 4; 1;99;0;2900;2900;0;0;0;0;0;0;0;0;0;0;0;0;0;2900;0;1443;1443;1443;1443;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 1; 6; 1; 4;15000;0;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 1; 7; 1; 1;2000;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 1; 8; 2; 1;10000;-600;9400;0;0;0;0;0;0;0;0;0;0;0;0;0;9400;0;7260;7260;5400;5400;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 1; 2; 1; 1;12000;-12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 1; 2; 1; 3;5500;0;5500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 1; 5; 4; 1;5500;-2200;3300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 1; 5; 1; 2;10000;-10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 2; 1; 2; 2;2500;-2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 2; 7;11;99;17500;-15190;2310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 1; 1; 1; 1;0;5170;5170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 2; 2; 4; 2;0;10620;10620;0;0;0;0;0;0;0;0;0;0;0;0;0;10620;0;2878.5;4000.2;1830;0;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 2; 4; 1; 1;0;2200;2200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0010;0068;3000734;5005561;05;016;0036;00001;0160777;00583;6;15;01;31;;5;;;5;2;3; 2; 7; 2; 1;0;22000;22000;0;0;0;0;0;0;0;0;0;0;0;0;0;22000;0;22000;22000;22000;22000;0;0
2017;301280;000;031;0012;0068;3000734;5005612;05;016;0036;00001;0160879;00248;12;15;01;31;;5;;;5;2;3; 1; 2; 1; 1;3371;0;3371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0012;0068;3000734;5005612;05;016;0036;00001;0160879;00248;12;15;01;31;;5;;;5;2;3; 1; 5; 1; 1;4000;0;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;4000;0;3614;3614;3614;3614;0;0
2017;301280;000;031;0012;0068;3000734;5005612;05;016;0036;00001;0160879;00248;12;15;01;31;;5;;;5;2;3; 1; 5; 1; 2;5249;0;5249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;301280;000;031;0012;0068;3000734;5005612;05;016;0036;00001;0160879;00248;12;15;01;31;;5;;;5;2;3; 2; 7; 2;99;16600;0;16600;0;0;0;0;0;0;0;0;0;0;0;0;0;16600;0;16600;16600;16600;0;0;0
